username,full_text,clean_text,dominant_topic,topic_label,topic_prob,prob_topik_0,prob_topik_1,prob_topik_2,prob_topik_3,prob_topik_4,prob_topik_5
SHEIN_Official,"@anabellchd @jntexpressid Hola, sentimos las molestias. Puede enviarnos un privado o ponerse en contacto con el servicio de atención al cliente en la aplicación SHEIN para obtener ayuda. ¡Estaremos encantados de ayudarle! 💗",hola sentimos las molestias puede enviarnos un privado o ponerse en contacto con el servicio de atención al cliente en la aplicación shein para obtener ayuda estaremos encantados de ayudarle,0,Operasional Kurir dan Transaksi Pengiriman,0.16666666666666669,0.16666666666666669,0.16666666666666669,0.16666666666666669,0.16666666666666669,0.16666666666666669,0.16666666666666669
manusia__ajayib,Kelakuan orang orang elu yg bangsat nih @jntexpressid heran isinya maling semua tolol udh ada bukti penerima gini jg tetep gabisa banding,kelakuan orang orang elu yang bangsat ini heran isinya maling semua tolol sudah ada bukti penerima begini juga tetap tidak_bisa banding,3,Durasi Pengiriman Barang,0.6842235703710141,0.11164858522910638,0.011123680900798344,0.011128511009523868,0.6842235703710141,0.17074778981542904,0.011127862674128313
adittxz,"woi jnt anjg @jntexpressid bisa ngga kurir lu jangan suka nyolong begini, paket gue belum sampai tapi pesanan udah di terima aja anjg https://t.co/VSAeToVwQ5",woi j&t anjg bisa tidak_kurir kamu jangan_suka nyolong begini paket saya belum_sampai tapi pesanan sudah di terima saja anjg,3,Durasi Pengiriman Barang,0.5724570186417014,0.012868112984369746,0.012839056752330253,0.012976906572304506,0.5724570186417014,0.37579966080179095,0.013059244247503122
moon_sera11,"Seriously?? Bisa-bisanya ini 3x salah sortir??? Kirim paket dari Bogor ke Tangerang dari tgl 31 Okt siang &amp; sampai detik ini masih gak jelas ada di mana? Ini Jabodetabek, lho. Gak sampai beda pulau??? @jntexpressid https://t.co/75XFe3cwNO",seriously bisa bisanya ini 3x salah sortir kirim paket dari bogor ke tangerang dari tanggal 31 okt siang amp sampai detik ini masih tidak_jelas ada di mana ini jabodetabek tidak_sampai beda pulau,4,Keluhan Status Pelacakan,0.45423382472815577,0.07601071831584393,0.008775610563154878,0.008808873150952143,0.4433543987631695,0.45423382472815577,0.0088165744787239
metanoomyaw,"ini semua pihak ekspedisi @jntexpressid maupun commerce @LazadaID harus bener2 bisa jaga data customer. resinya sama persis, bikin panik org yg ga ngeuh kalo ini penipuan. kejadian ini lagi sering banget kejadian di sekitar aku sampe ahirnya ngalamin sndiri https://t.co/WBtyr7cwCL",ini semua pihak ekspedisi maupun commerce harus bener2 bisa jaga data customer _n_o_m_o_r_ _r_e_s_i_ sama persis membuat panik orang yang tidak_ngeuh kalau ini penipuan kejadian ini lagi sering banget kejadian di sekitar aku sampai ahirnya mengalami sndiri,3,Durasi Pengiriman Barang,0.47141179958789303,0.2431590813487934,0.0069746659145573375,0.006968361130820668,0.47141179958789303,0.26445567863390756,0.00703041338402803
JNECare,"@semuaorangid @JNE_ID @jntexpressid Hai kak, mohon maaf atas ketidaknyamanannya. Info perihal kirimannya akan diinfokan kembali via DM ya. Thanks ^Cece",hai kakak _m_o_h_o_n_ _m_a_a_f_ _a_t_a_s_ _k_e_t_i_d_a_k_n_y_a_m_a_n_a_n_n_y_a_ info perihal kirimannya akan diinfokan kembali _v_i_a_ _d_m_ ya _t_e_r_i_m_a_ _k_a_s_i_h_ cece,1,Protokol Standar Customer Service,0.9536391395033356,0.009264234151548787,0.9536391395033356,0.009287929936670923,0.009264343950629056,0.009267679512766015,0.009276672945049668
AbuzakiAndrizal,"Tukang @jntexpressid emang nggk ada capeknya, nggk siang, nggk malam.. bahkan malam Minggu pun sempat sempatnya jemput paket madu lebah liar hutan Sumatra asli 100 % ke rekasinya.. apa nggk malam Minggu am Ya..??😄😄
https://t.co/r5zJFfESiS https://t.co/8CKXvcHg4p",tukang memang tidak_ada capeknya tidak_siang tidak_malam bahkan malam minggu pun sempat sempatnya jemput paket madu lebah liar hutan sumatra asli 100 ke rekasinya apa tidak_malam minggu am ya,4,Keluhan Status Pelacakan,0.4032892940351456,0.2540818145686362,0.016792997310762083,0.016840714397224187,0.29214103972446764,0.4032892940351456,0.016854139963764246
ShopeeID,"@amir_coll @jntexpressid Hi kak Puja Kesuma 🇮🇩, maaf ya udah bikin kakak ga nyaman terkait pengiriman yg lama. Mohon kesediaan kakak menunggu proses pengiriman pesanan. Agar aku bs bantu lebih lanjut, boleh infoin username dan no pesanan via DM. Aku tunggu ^CJ",hi kakak puja kesuma maaf ya sudah membuat kakak tidak_nyaman terkait pengiriman yang lama mohon kesediaan kakak menunggu proses pengiriman pesanan agar aku bisa bantu _l_e_b_i_h_ _l_a_n_j_u_t_ _b_o_l_e_h_ informasikan username dan _n_o_m_o_r_ _p_e_s_a_n_a_n_ _v_i_a_ _d_m_ aku tunggu cj,5,Penawaran Bantuan Resolusi,0.837455870074329,0.005022897607789992,0.14271017113478235,0.0049279793091239294,0.004939010612600737,0.004944071261374027,0.837455870074329
jntexpressid,"Pernah gak kamu hampir ketipu link paket palsu? Ceritain dong pengalaman kamu di komen.

Biar sama-sama belajar, jangan lupa inget 3C = Cek, Curiga, Cancel setiap nemu link/paket mencurigakan 🚨

Info resmi &amp; aman? cek akun @jntexpressid ✅

#JNTLawanPhishing #CekCurigaCancel https://t.co/fXJ2DkIGHv",pernah tidak_kamu hampir tertipu link paket palsu ceritain pengalaman kamu di komen biar sama sama belajar jangan_lupa inget 3c cek curiga batalkan setiap menemukan link paket mencurigakan info resmi amp aman cek akun,3,Durasi Pengiriman Barang,0.5663344797944366,0.15943723718215128,0.00990141281890267,0.2444308534016545,0.5663344797944366,0.010000570677777638,0.009895446125077374
bekokjin,Kamari leungit di @JNE_ID ayeuna leungit di @jntexpressid duhh ainggg mahh,kamari leungit di ayeuna leungit di duhh aingg mahh,4,Keluhan Status Pelacakan,0.7200995117846754,0.05606935024891217,0.055555561179262414,0.056261718695651226,0.056287048456385574,0.7200995117846754,0.05572680963511339
ShopeeID,"@halluismine @jntexpressid @JNE_ID Hi kak halluismine, maaf ya bikin kakak enggak nyaman dengan kendala pengiriman pesanan kakak untuk dapat aku lakukan pengecekan boleh di informasikan ke aku username kamu dan no pesanan kakak ke dm kita . terima kasih ^CK",hi kakak halluismine maaf ya membuat kakak tidak_nyaman dengan kendala pengiriman pesanan kakak untuk dapat aku lakukan pengecekan boleh di informasikan ke aku username kamu dan _n_o_m_o_r_ _p_e_s_a_n_a_n_ kakak ke dm kita _t_e_r_i_m_a_ _k_a_s_i_h_ ck,5,Penawaran Bantuan Resolusi,0.9752877654123413,0.0049545391367146665,0.004980038963607457,0.004937970128654804,0.004917391276132276,0.004922295082549574,0.9752877654123413
ShopeeID,"@pinkieshbunny @plngrtn @kutukobra @LazadaID @jntexpressid @CCICPolri Hi kak pinkieshbunny  , Maaf ya udh bikin km kecewa terkait kendalamu. Biar bisa Aku bantu cek kendalanya infoin ke aku detail kendala kakak boleh hubungi Aku melalui DM ya kak. Ditunggu ^NT",hi kakak pinkieshbunny maaf ya sudah membuat kamu kecewa terkait kendalamu biar bisa aku bantu cek kendalanya informasikan ke aku detail kendala kakak boleh hubungi aku _m_e_l_a_l_u_i_ _d_m_ ya kakak ditunggu nt,5,Penawaran Bantuan Resolusi,0.9721350872327258,0.005557499535081705,0.005584859330119146,0.005584409927174244,0.005566717965390324,0.005571426009508798,0.9721350872327258
galuhtmr,@plngrtn @kutukobra @LazadaID @jntexpressid Bangsat sana nipu gak terima dikatain penipu🤣,bangsat sana menipu tidak_terima dikatain penipu,0,Operasional Kurir dan Transaksi Pengiriman,0.16666666666666669,0.16666666666666669,0.16666666666666669,0.16666666666666669,0.16666666666666669,0.16666666666666669,0.16666666666666669
stars1valentine,@plngrtn @kutukobra @LazadaID @jntexpressid Gak mau dibilang penipu tapi maling,tidak_mau dibilang penipu tapi maling,3,Durasi Pengiriman Barang,0.5823306233531529,0.08333339128246998,0.08333335398404834,0.08333339847780828,0.5823306233531529,0.08433587690210384,0.0833333560004166
plngrtn,@kutukobra @LazadaID Saking keselnya sebelum diblok gini aja! Kok bisa sih @LazadaID dan @jntexpressid nomor dan alamat saya bocor loh?! Gila kali ya 😣 https://t.co/npAlG8CxDD,saking keselnya sebelum diblok begini saja kok bisa dan nomor dan alamat saya bocor loh gila kali ya,3,Durasi Pengiriman Barang,0.6444536722188531,0.014001943806017282,0.014079689802478337,0.01405654621015555,0.6444536722188531,0.29934063562308805,0.014067512339407848
hedionexxx,"puas banget siang2 panas gini abis maki-maki @jntexpressid . udah telepon 4 kali tapi paket nggak gerak, udah dibikin laporan tapi nggak diproses sama sekali. bener2 kosong banget otaknya nggak paham konsep prioritas. sampe jam 4 statusnya belum berubah, liat aja gue amukin lagi!",puas banget siang2 panas begini abis maki maki sudah telepon 4 kali tapi paket tidak_gerak sudah dibikin laporan tapi tidak_diproses sama sekali bener2 kosong banget otaknya tidak_paham konsep prioritas sampai jam 4 statusnya belum_berubah lihat saja saya amukin lagi,3,Durasi Pengiriman Barang,0.5881993154867828,0.009305771965182369,0.009279346521534029,0.00925927498886603,0.5881993154867828,0.3746864480209341,0.00926984301670077
maysjihuny,@jntexpressid @jntexpressid @jntexpressid,,0,Operasional Kurir dan Transaksi Pengiriman,0.16666666666666669,0.16666666666666669,0.16666666666666669,0.16666666666666669,0.16666666666666669,0.16666666666666669,0.16666666666666669
simkungjihoonie,@jntexpressid Dan ini bukan barang murah ya meski isinya boneka. BARANG KPOP GA ADA YANG MURAH!!!!! https://t.co/cV47RMmjCV,dan ini bukan_barang murah ya meski isinya boneka barang kpop tidak_ada yang murah,3,Durasi Pengiriman Barang,0.8945121322202212,0.021055277332875474,0.021003513745983218,0.021118155386153192,0.8945121322202212,0.02122511757939675,0.021085803735370164
simkungjihoonie,"@jntexpressid Ini kalo customer komplen packingan kayak bekas di robek, atau barang cacat atau barang berkurang gimana nih? @jntexpressid",ini kalau customer keluhan packingan seperti bekas di robek atau barang cacat atau barang berkurang bagaimana ini,3,Durasi Pengiriman Barang,0.6713185516846808,0.2770870403902044,0.012827171107166023,0.012906725842160165,0.6713185516846808,0.013022672440205255,0.012837838535583537
simkungjihoonie,"@jntexpressid Sampai sini pahamlah ya. 
Bongkarnya tolong jangan asal2an. 
Dahlah, next ga usah pakr ekspedisi ini lagi. https://t.co/K9GsPVdZz1",sampai sini pahamlah ya bongkarnya tolong jangan_asal2an dahlah next tidak_usah pakr ekspedisi ini lagi,4,Keluhan Status Pelacakan,0.7310847749049835,0.17267631096126362,0.02403561914153709,0.024153636075941926,0.02398759931083481,0.7310847749049835,0.02406205960543917
simkungjihoonie,"@jntexpressid Halo @jntexpressid ini paket saya dirobek asal2an loh ama admin kalian. Saya udah packing serapi mungkin. Ini barang dagangan. 
Lalu apa maksud ucapannya ""Next kalo packing di kantor J&amp;T aja"". 
GILA KALIAN!!!! https://t.co/nZYHcKois6",halo ini paket saya dirobek asal2an loh ama admin kalian saya sudah packing serapi mungkin ini barang dagangan lalu apa maksud ucapannya next kalau packing di kantor j amp t saja gila kalian,4,Keluhan Status Pelacakan,0.6146136502367097,0.08529249526580757,0.009294788387605132,0.009278120992257938,0.2722533270552987,0.6146136502367097,0.00926761806232099
simkungjihoonie,"Dan paket saya dirobek dari arah warna kuning, harusnya yang lingkaran biru. Otomatis packingan saya hancur. 
Ga masalah dibongkar asalkan dengan cara baik2. @jntexpressid https://t.co/cKeUjRgKRK",dan paket saya dirobek dari arah warna kuning harusnya yang lingkaran biru otomatis packingan saya hancur tidak_masalah dibongkar asalkan dengan cara baik2,4,Keluhan Status Pelacakan,0.7191963863820058,0.1971780954084905,0.020853763338609634,0.020897986987755465,0.020962879640172044,0.7191963863820058,0.020910888242966618
aramorexena,"@jntexpressid min, gimana ini barang customer ku hilang dari bulan Agustus sampai sekarang gak dapat ganti rugi. Kecewa banget sama jnt karena sering ada problem dan yang kena marah itu kita (seller). Bisa-bisanya kalian cuci tangan",min bagaimana ini barang customer ku hilang dari bulan agustus sampai sekarang tidak_dapat ganti rugi kecewa banget sama j&t karena sering ada problem dan yang kena marah itu kita seller bisa bisanya kalian cuci tangan,3,Durasi Pengiriman Barang,0.7160185134224132,0.006695216613000501,0.0066698461916026635,0.006711463680368797,0.7160185134224132,0.2572079879566907,0.006696972135924189
put_anand,"@jntexpressid #HBDJNT10
#HBDJNT10
#HBDJNT10 
Yuk ikutan @intan_khalif",yuk ikutan,5,Penawaran Bantuan Resolusi,0.5818563477002449,0.0846054601229972,0.08353766007854711,0.08333363574556119,0.08333343515259199,0.0833334612000576,0.5818563477002449
put_anand,"@jntexpressid #HBDJNT10 #HBDJNT10
#HBDJNT10
#HBDJNT10 
#HBDJNT10
#HBDJNT10",,0,Operasional Kurir dan Transaksi Pengiriman,0.16666666666666669,0.16666666666666669,0.16666666666666669,0.16666666666666669,0.16666666666666669,0.16666666666666669,0.16666666666666669
put_anand,"@jntexpressid #HBDJNT10
#HBDJNT10
#HBDJNT10 
#HBDJNT10
#HBDJNT10
#HBDJNT10",,0,Operasional Kurir dan Transaksi Pengiriman,0.16666666666666669,0.16666666666666669,0.16666666666666669,0.16666666666666669,0.16666666666666669,0.16666666666666669,0.16666666666666669
put_anand,"@jntexpressid #HBDJNT10
#HBDJNT10
#HBDJNT10",,0,Operasional Kurir dan Transaksi Pengiriman,0.16666666666666669,0.16666666666666669,0.16666666666666669,0.16666666666666669,0.16666666666666669,0.16666666666666669,0.16666666666666669
Sar_tikamunthe,@intan_khalif @jntexpressid #HBDJNT10,,0,Operasional Kurir dan Transaksi Pengiriman,0.16666666666666669,0.16666666666666669,0.16666666666666669,0.16666666666666669,0.16666666666666669,0.16666666666666669,0.16666666666666669
sadli31,@rinfardan @jntexpressid Mantap,mantap,0,Operasional Kurir dan Transaksi Pengiriman,0.16666666666666669,0.16666666666666669,0.16666666666666669,0.16666666666666669,0.16666666666666669,0.16666666666666669,0.16666666666666669
papiraf_00,@jntexpressid #HBDJNT10 #HBDJNT10,,0,Operasional Kurir dan Transaksi Pengiriman,0.16666666666666669,0.16666666666666669,0.16666666666666669,0.16666666666666669,0.16666666666666669,0.16666666666666669,0.16666666666666669
papiraf_00,"@jntexpressid #HBDJNT10 @sadli31 
#HBDJNT10",,0,Operasional Kurir dan Transaksi Pengiriman,0.16666666666666669,0.16666666666666669,0.16666666666666669,0.16666666666666669,0.16666666666666669,0.16666666666666669,0.16666666666666669
papiraf_00,"@jntexpressid #HBDJNT10 
#HBDJNT10 @mauliedhaaas",,0,Operasional Kurir dan Transaksi Pengiriman,0.16666666666666669,0.16666666666666669,0.16666666666666669,0.16666666666666669,0.16666666666666669,0.16666666666666669,0.16666666666666669
papiraf_00,@jntexpressid #HBDJNT10 @KKkidschanel1,,0,Operasional Kurir dan Transaksi Pengiriman,0.16666666666666669,0.16666666666666669,0.16666666666666669,0.16666666666666669,0.16666666666666669,0.16666666666666669,0.16666666666666669
RillaAlbi,"Selamat Ulang Tahun ke 10 J&amp;T Express 
#HBDJNT10 
Makin sukses dan jaya selalu @jntexpressid 
🎉🎊🎁❤️",selamat ulang tahun ke 10 j amp t express makin sukses dan jaya selalu,0,Operasional Kurir dan Transaksi Pengiriman,0.7375114611318494,0.7375114611318494,0.0208367934195857,0.020888377408027303,0.02090483292439281,0.17893670277051946,0.020921832345625387
RillaAlbi,"@jntexpressid Selamat Ulang Tahun ke 10 J&amp;T Express 
#HBDJNT10 
Selamat Ulang Tahun ke 10 J&amp;T Express 
#HBDJNT10",selamat ulang tahun ke 10 j amp t express selamat ulang tahun ke 10 j amp t express,0,Operasional Kurir dan Transaksi Pengiriman,0.6094357811405207,0.6094357811405207,0.018518529587715656,0.01855999184033167,0.01858697875636131,0.31627590925210125,0.018622809422969264
RillaAlbi,"@jntexpressid Selamat Ulang Tahun ke 10 J&amp;T Express 
#HBDJNT10 
🎉🎊🎉",selamat ulang tahun ke 10 j amp t express,0,Operasional Kurir dan Transaksi Pengiriman,0.568928812687966,0.568928812687966,0.03333335580178862,0.033414605282415646,0.0334702358095813,0.2973126195347927,0.033540370883455614
RillaAlbi,"@jntexpressid Selamat Ulang Tahun ke 10 J&amp;T Express 
#HBDJNT10 @jntexpressid",selamat ulang tahun ke 10 j amp t express,0,Operasional Kurir dan Transaksi Pengiriman,0.568928812687966,0.568928812687966,0.03333335580178862,0.033414605282415646,0.0334702358095813,0.2973126195347927,0.033540370883455614
RillaAlbi,"@jntexpressid Selamat Ulang Tahun ke 10 J&amp;T Express 
#HBDJNT10",selamat ulang tahun ke 10 j amp t express,0,Operasional Kurir dan Transaksi Pengiriman,0.568928812687966,0.568928812687966,0.03333335580178862,0.033414605282415646,0.0334702358095813,0.2973126195347927,0.033540370883455614
put_anand,"@jntexpressid Happy Anniversary ke 10 @jntexpressid 
 #HBDJNT10 
Sukses selalu ya 😇🎉🎊",happy anniversary ke 10 sukses selalu ya,4,Keluhan Status Pelacakan,0.37148549199262876,0.2744033739013402,0.033632158659042934,0.033781977771987895,0.03351530794933859,0.37148549199262876,0.2531816897256616
put_anand,"@jntexpressid Happy Anniversary ke 10 @jntexpressid 
 #HBDJNT10 🎉🎊",happy anniversary ke 10,4,Keluhan Status Pelacakan,0.7206150657080124,0.055888734555157804,0.055555577701246875,0.0558145512459987,0.055899594686005714,0.7206150657080124,0.056226476103578546
put_anand,"@jntexpressid Happy Anniversary ke 10 @jntexpressid 
 #HBDJNT10 😇",happy anniversary ke 10,4,Keluhan Status Pelacakan,0.7206150657080124,0.055888734555157804,0.055555577701246875,0.0558145512459987,0.055899594686005714,0.7206150657080124,0.056226476103578546
put_anand,"@jntexpressid Happy Anniversary ke 10 @jntexpressid 
 #HBDJNT10",happy anniversary ke 10,4,Keluhan Status Pelacakan,0.7206150657080124,0.055888734555157804,0.055555577701246875,0.0558145512459987,0.055899594686005714,0.7206150657080124,0.056226476103578546
nugraharizkia28,"@jntexpressid #HBDJNT10
🌼 Ikan Tawes dimakan Buaya
🌼 @jntexpressid  Sukses dan Semakin Jaya
🌼 Wish Me Luck

@dealova_in 
@Nurna0990",ikan tawes dimakan buaya sukses dan semakin jaya wish me luck,0,Operasional Kurir dan Transaksi Pengiriman,0.5802639681665359,0.5802639681665359,0.08344987276827599,0.08433173858659115,0.0837603083607311,0.08414023324818491,0.08405387886968103
varjvr,"@jntexpressid #JNTGiveawayHP 
#JNTGiveawayHP",,0,Operasional Kurir dan Transaksi Pengiriman,0.16666666666666669,0.16666666666666669,0.16666666666666669,0.16666666666666669,0.16666666666666669,0.16666666666666669,0.16666666666666669
